date,hour,latitude,longitude,temperature,humidity,pressure,rainfall,u_wind,v_wind,boundary_layer_height
2023-01-01,2,17.456,78.441,297.5,50.5,100933.0,0.0,3.0367396061394736,-0.1211691088345781,1283.0
2023-01-01,2,25.611,85.093,289.5,50.5,100633.0,0.0,3.0367396061394736,-0.1211691088345781,1083.0
2023-01-01,2,18.531,73.849,296.5,50.5,100883.0,0.0,3.0367396061394736,-0.1211691088345781,1333.0
2023-01-01,2,30.733,76.789,284.5,50.5,100483.0,0.0,3.0367396061394736,-0.1211691088345781,1033.0
2023-01-01,2,26.847,80.947,288.5,50.5,100683.0,0.0,3.0367396061394736,-0.1211691088345781,1113.0
2023-01-01,2,22.719,75.857,294.5,50.5,100833.0,0.0,3.0367396061394736,-0.1211691088345781,1233.0
2023-01-01,2,23.259,77.413,293.5,50.5,100783.0,0.0,3.0367396061394736,-0.1211691088345781,1213.0
2023-01-01,3,28.647,77.315,288.53553390593277,47.39339828220179,100620.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1215.842712474619
2023-01-01,3,19.055,72.842,301.53553390593277,47.39339828220179,101020.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1515.842712474619
2023-01-01,3,13.035,77.598,296.53553390593277,47.39339828220179,100820.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1415.842712474619
2023-01-01,3,22.544,88.342,295.53553390593277,47.39339828220179,100720.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1265.842712474619
2023-01-01,3,13.165,80.263,302.53553390593277,47.39339828220179,100920.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1465.842712474619
2023-01-01,3,17.456,78.441,298.53553390593277,47.39339828220179,100870.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1365.842712474619
2023-01-01,3,25.611,85.093,290.53553390593277,47.39339828220179,100570.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1165.842712474619
2023-01-01,3,18.531,73.849,297.53553390593277,47.39339828220179,100820.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1415.842712474619
2023-01-01,3,30.733,76.789,285.53553390593277,47.39339828220179,100420.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1115.842712474619
2023-01-01,3,26.847,80.947,289.53553390593277,47.39339828220179,100620.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1195.842712474619
2023-01-01,3,22.719,75.857,295.53553390593277,47.39339828220179,100770.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1315.842712474619
2023-01-01,3,23.259,77.413,294.53553390593277,47.39339828220179,100720.86796564404,0.0,3.4829419696157933,-0.4895465411977904,1295.842712474619
2023-01-01,4,28.647,77.315,289.3301270189222,45.00961894323342,100573.19237886467,0.0,3.7438758027266257,-0.947143640045516,1279.4101615137754
2023-01-01,4,19.055,72.842,302.3301270189222,45.00961894323342,100973.19237886467,0.0,3.7438758027266257,-0.947143640045516,1579.4101615137754
2023-01-01,4,13.035,77.598,297.3301270189222,45.00961894323342,100773.19237886467,0.0,3.7438758027266257,-0.947143640045516,1479.4101615137754
2023-01-01,4,22.544,88.342,296.3301270189222,45.00961894323342,100673.19237886467,0.0,3.7438758027266257,-0.947143640045516,1329.4101615137754
2023-01-01,4,13.165,80.263,303.3301270189222,45.00961894323342,100873.19237886467,0.0,3.7438758027266257,-0.947143640045516,1529.4101615137754
2023-01-01,4,17.456,78.441,299.3301270189222,45.00961894323342,100823.19237886467,0.0,3.7438758027266257,-0.947143640045516,1429.4101615137754
2023-01-01,4,25.611,85.093,291.3301270189222,45.00961894323342,100523.19237886467,0.0,3.7438758027266257,-0.947143640045516,1229.4101615137754
2023-01-01,4,18.531,73.849,298.3301270189222,45.00961894323342,100773.19237886467,0.0,3.7438758027266257,-0.947143640045516,1479.4101615137754
2023-01-01,4,30.733,76.789,286.3301270189222,45.00961894323342,100373.19237886467,0.0,3.7438758027266257,-0.947143640045516,1179.4101615137754
2023-01-01,4,26.847,80.947,290.3301270189222,45.00961894323342,100573.19237886467,0.0,3.7438758027266257,-0.947143640045516,1259.4101615137754
2023-01-01,4,22.719,75.857,296.3301270189222,45.00961894323342,100723.19237886467,0.0,3.7438758027266257,-0.947143640045516,1379.4101615137754
2023-01-01,4,23.259,77.413,295.3301270189222,45.00961894323342,100673.19237886467,0.0,3.7438758027266257,-0.947143640045516,1359.4101615137754
2023-01-01,5,28.647,77.315,289.82962913144536,43.511112605663975,100543.22225211328,0.0,3.79081591550353,-1.4435853220215635,1319.3703305156273
2023-01-01,5,19.055,72.842,302.82962913144536,43.511112605663975,100943.22225211328,0.0,3.79081591550353,-1.4435853220215635,1619.3703305156273
2023-01-01,5,13.035,77.598,297.82962913144536,43.511112605663975,100743.22225211328,0.0,3.79081591550353,-1.4435853220215635,1519.3703305156273
2023-01-01,5,22.544,88.342,296.82962913144536,43.511112605663975,100643.22225211328,0.0,3.79081591550353,-1.4435853220215635,1369.3703305156273
2023-01-01,5,13.165,80.263,303.82962913144536,43.511112605663975,100843.22225211328,0.0,3.79081591550353,-1.4435853220215635,1569.3703305156273
2023-01-01,5,17.456,78.441,299.82962913144536,43.511112605663975,100793.22225211328,0.0,3.79081591550353,-1.4435853220215635,1469.3703305156273
2023-01-01,5,25.611,85.093,291.82962913144536,43.511112605663975,100493.22225211328,0.0,3.79081591550353,-1.4435853220215635,1269.3703305156273
2023-01-01,5,18.531,73.849,298.82962913144536,43.511112605663975,100743.22225211328,0.0,3.79081591550353,-1.4435853220215635,1519.3703305156273
2023-01-01,5,30.733,76.789,286.82962913144536,43.511112605663975,100343.22225211328,0.0,3.79081591550353,-1.4435853220215635,1219.3703305156273
2023-01-01,5,26.847,80.947,290.82962913144536,43.511112605663975,100543.22225211328,0.0,3.79081591550353,-1.4435853220215635,1299.3703305156273
2023-01-01,5,22.719,75.857,296.82962913144536,43.511112605663975,100693.22225211328,0.0,3.79081591550353,-1.4435853220215635,1419.3703305156273
2023-01-01,5,23.259,77.413,295.82962913144536,43.511112605663975,100643.22225211328,0.0,3.79081591550353,-1.4435853220215635,1399.3703305156273
2023-01-01,6,28.647,77.315,290.0,43.0,100533.0,0.0,3.6185948536513637,-1.9242202548207137,1333.0
2023-01-01,6,19.055,72.842,303.0,43.0,100933.0,0.0,3.6185948536513637,-1.9242202548207137,1633.0
2023-01-01,6,13.035,77.598,298.0,43.0,100733.0,0.0,3.6185948536513637,-1.9242202548207137,1533.0
2023-01-01,6,22.544,88.342,297.0,43.0,100633.0,0.0,3.6185948536513637,-1.9242202548207137,1383.0
2023-01-01,6,13.165,80.263,304.0,43.0,100833.0,0.0,3.6185948536513637,-1.9242202548207137,1583.0
2023-01-01,6,17.456,78.441,300.0,43.0,100783.0,0.0,3.6185948536513637,-1.9242202548207137,1483.0
2023-01-01,6,25.611,85.093,292.0,43.0,100483.0,0.0,3.6185948536513637,-1.9242202548207137,1283.0
2023-01-01,6,18.531,73.849,299.0,43.0,100733.0,0.0,3.6185948536513637,-1.9242202548207137,1533.0
2023-01-01,6,30.733,76.789,287.0,43.0,100333.0,0.0,3.6185948536513637,-1.9242202548207137,1233.0
2023-01-01,6,26.847,80.947,291.0,43.0,100533.0,0.0,3.6185948536513637,-1.9242202548207137,1313.0
2023-01-01,6,22.719,75.857,297.0,43.0,100683.0,0.0,3.6185948536513637,-1.9242202548207137,1433.0
2023-01-01,6,23.259,77.413,296.0,43.0,100633.0,0.0,3.6185948536513637,-1.9242202548207137,1413.0
2023-01-01,7,28.647,77.315,289.82962913144536,43.511112605663975,100543.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1319.3703305156273
2023-01-01,7,19.055,72.842,302.82962913144536,43.511112605663975,100943.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1619.3703305156273
2023-01-01,7,13.035,77.598,297.82962913144536,43.511112605663975,100743.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1519.3703305156273
2023-01-01,7,22.544,88.342,296.82962913144536,43.511112605663975,100643.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1369.3703305156273
2023-01-01,7,13.165,80.263,303.82962913144536,43.511112605663975,100843.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1569.3703305156273
2023-01-01,7,17.456,78.441,299.82962913144536,43.511112605663975,100793.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1469.3703305156273
2023-01-01,7,25.611,85.093,291.82962913144536,43.511112605663975,100493.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1269.3703305156273
2023-01-01,7,18.531,73.849,298.82962913144536,43.511112605663975,100743.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1519.3703305156273
2023-01-01,7,30.733,76.789,286.82962913144536,43.511112605663975,100343.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1219.3703305156273
2023-01-01,7,26.847,80.947,290.82962913144536,43.511112605663975,100543.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1299.3703305156273
2023-01-01,7,22.719,75.857,296.82962913144536,43.511112605663975,100693.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1419.3703305156273
2023-01-01,7,23.259,77.413,295.82962913144536,43.511112605663975,100643.22225211328,0.0,3.2461717634766494,-2.3361372096248143,1399.3703305156273
2023-01-01,8,28.647,77.315,289.3301270189222,45.00961894323342,100573.19237886467,0.0,2.7145452532716243,-2.633989852319562,1279.4101615137756
2023-01-01,8,19.055,72.842,302.3301270189222,45.00961894323342,100973.19237886467,0.0,2.7145452532716243,-2.633989852319562,1579.4101615137756
2023-01-01,8,13.035,77.598,297.3301270189222,45.00961894323342,100773.19237886467,0.0,2.7145452532716243,-2.633989852319562,1479.4101615137756
2023-01-01,8,22.544,88.342,296.3301270189222,45.00961894323342,100673.19237886467,0.0,2.7145452532716243,-2.633989852319562,1329.4101615137756
2023-01-01,8,13.165,80.263,303.3301270189222,45.00961894323342,100873.19237886467,0.0,2.7145452532716243,-2.633989852319562,1529.4101615137756
2023-01-01,8,17.456,78.441,299.3301270189222,45.00961894323342,100823.19237886467,0.0,2.7145452532716243,-2.633989852319562,1429.4101615137756
2023-01-01,8,25.611,85.093,291.3301270189222,45.00961894323342,100523.19237886467,0.0,2.7145452532716243,-2.633989852319562,1229.4101615137756
2023-01-01,8,18.531,73.849,298.3301270189222,45.00961894323342,100773.19237886467,0.0,2.7145452532716243,-2.633989852319562,1479.4101615137756
2023-01-01,8,30.733,76.789,286.3301270189222,45.00961894323342,100373.19237886467,0.0,2.7145452532716243,-2.633989852319562,1179.4101615137756
2023-01-01,8,26.847,80.947,290.3301270189222,45.00961894323342,100573.19237886467,0.0,2.7145452532716243,-2.633989852319562,1259.4101615137756
2023-01-01,8,22.719,75.857,296.3301270189222,45.00961894323342,100723.19237886467,0.0,2.7145452532716243,-2.633989852319562,1379.4101615137756
2023-01-01,8,23.259,77.413,295.3301270189222,45.00961894323342,100673.19237886467,0.0,2.7145452532716243,-2.633989852319562,1359.4101615137756
2023-01-01,9,28.647,77.315,288.53553390593277,47.39339828220179,100620.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1215.842712474619
2023-01-01,9,19.055,72.842,301.53553390593277,47.39339828220179,101020.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1515.842712474619
2023-01-01,9,13.035,77.598,296.53553390593277,47.39339828220179,100820.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1415.842712474619
2023-01-01,9,22.544,88.342,295.53553390593277,47.39339828220179,100720.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1265.842712474619
2023-01-01,9,13.165,80.263,302.53553390593277,47.39339828220179,100920.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1465.842712474619
2023-01-01,9,17.456,78.441,298.53553390593277,47.39339828220179,100870.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1365.842712474619
2023-01-01,9,25.611,85.093,290.53553390593277,47.39339828220179,100570.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1165.842712474619
2023-01-01,9,18.531,73.849,297.53553390593277,47.39339828220179,100820.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1415.842712474619
2023-01-01,9,30.733,76.789,285.53553390593277,47.39339828220179,100420.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1115.842712474619
2023-01-01,9,26.847,80.947,289.53553390593277,47.39339828220179,100620.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1195.842712474619
2023-01-01,9,22.719,75.857,295.53553390593277,47.39339828220179,100770.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1315.842712474619
2023-01-01,9,23.259,77.413,294.53553390593277,47.39339828220179,100720.86796564404,0.0,2.0822400161197345,-2.7849887449006685,1295.842712474619
2023-01-01,10,28.647,77.315,287.5,50.5,100683.0,0.0,1.4188640742490293,-2.772511007066618,1133.0
2023-01-01,10,19.055,72.842,300.5,50.5,101083.0,0.0,1.4188640742490293,-2.772511007066618,1433.0
2023-01-01,10,13.035,77.598,295.5,50.5,100883.0,0.0,1.4188640742490293,-2.772511007066618,1333.0
2023-01-01,10,22.544,88.342,294.5,50.5,100783.0,0.0,1.4188640742490293,-2.772511007066618,1183.0
2023-01-01,10,13.165,80.263,301.5,50.5,100983.0,0.0,1.4188640742490293,-2.772511007066618,1383.0
2023-01-01,10,17.456,78.441,297.5,50.5,100933.0,0.0,1.4188640742490293,-2.772511007066618,1283.0
2023-01-01,10,25.611,85.093,289.5,50.5,100633.0,0.0,1.4188640742490293,-2.772511007066618,1083.0
2023-01-01,10,18.531,73.849,296.5,50.5,100883.0,0.0,1.4188640742490293,-2.772511007066618,1333.0
2023-01-01,10,30.733,76.789,284.5,50.5,100483.0,0.0,1.4188640742490293,-2.772511007066618,1033.0
2023-01-01,10,26.847,80.947,288.5,50.5,100683.0,0.0,1.4188640742490293,-2.772511007066618,1113.0
2023-01-01,10,22.719,75.857,294.5,50.5,100833.0,0.0,1.4188640742490293,-2.772511007066618,1233.0
2023-01-01,10,23.259,77.413,293.5,50.5,100783.0,0.0,1.4188640742490293,-2.772511007066618,1213.0
2023-01-01,11,28.647,77.315,286.2940952255126,54.11771432346219,100755.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1036.5276180410083
2023-01-01,11,19.055,72.842,299.2940952255126,54.11771432346219,101155.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1336.5276180410085
2023-01-01,11,13.035,77.598,294.2940952255126,54.11771432346219,100955.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1236.5276180410085
2023-01-01,11,22.544,88.342,293.2940952255126,54.11771432346219,100855.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1086.5276180410085
2023-01-01,11,13.165,80.263,300.2940952255126,54.11771432346219,101055.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1286.5276180410085
2023-01-01,11,17.456,78.441,296.2940952255126,54.11771432346219,101005.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1186.5276180410085
2023-01-01,11,25.611,85.093,288.2940952255126,54.11771432346219,100705.35428646924,0.0,0.7974459028233105,-2.5979302644043543,986.5276180410084
2023-01-01,11,18.531,73.849,295.2940952255126,54.11771432346219,100955.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1236.5276180410085
2023-01-01,11,30.733,76.789,283.2940952255126,54.11771432346219,100555.35428646924,0.0,0.7974459028233105,-2.5979302644043543,936.5276180410084
2023-01-01,11,26.847,80.947,287.2940952255126,54.11771432346219,100755.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1016.5276180410084
2023-01-01,11,22.719,75.857,293.2940952255126,54.11771432346219,100905.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1136.5276180410085
2023-01-01,11,23.259,77.413,292.2940952255126,54.11771432346219,100855.35428646924,0.0,0.7974459028233105,-2.5979302644043543,1116.5276180410085
2023-01-01,12,28.647,77.315,285.0,58.0,100833.0,0.0,0.28639500938414364,-2.280465431295418,933.0
2023-01-01,12,19.055,72.842,298.0,58.0,101233.0,0.0,0.28639500938414364,-2.280465431295418,1233.0
2023-01-01,12,13.035,77.598,293.0,58.0,101033.0,0.0,0.28639500938414364,-2.280465431295418,1133.0
2023-01-01,12,22.544,88.342,292.0,58.0,100933.0,0.0,0.28639500938414364,-2.280465431295418,983.0
2023-01-01,12,13.165,80.263,299.0,58.0,101133.0,0.0,0.28639500938414364,-2.280465431295418,1183.0
2023-01-01,12,17.456,78.441,295.0,58.0,101083.0,0.0,0.28639500938414364,-2.280465431295418,1083.0
2023-01-01,12,25.611,85.093,287.0,58.0,100783.0,0.0,0.28639500938414364,-2.280465431295418,883.0
2023-01-01,12,18.531,73.849,294.0,58.0,101033.0,0.0,0.28639500938414364,-2.280465431295418,1133.0
2023-01-01,12,30.733,76.789,282.0,58.0,100633.0,0.0,0.28639500938414364,-2.280465431295418,833.0
2023-01-01,12,26.847,80.947,286.0,58.0,100833.0,0.0,0.28639500938414364,-2.280465431295418,913.0
2023-01-01,12,22.719,75.857,292.0,58.0,100983.0,0.0,0.28639500938414364,-2.280465431295418,1033.0
2023-01-01,12,23.259,77.413,291.0,58.0,100933.0,0.0,0.28639500938414364,-2.280465431295418,1013.0
2023-01-01,13,28.647,77.315,283.7059047744874,61.88228567653781,100910.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,829.4723819589917
2023-01-01,13,19.055,72.842,296.7059047744874,61.88228567653781,101310.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,1129.4723819589917
2023-01-01,13,13.035,77.598,291.7059047744874,61.88228567653781,101110.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,1029.4723819589917
2023-01-01,13,22.544,88.342,290.7059047744874,61.88228567653781,101010.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,879.4723819589917
2023-01-01,13,13.165,80.263,297.7059047744874,61.88228567653781,101210.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,1079.4723819589917
2023-01-01,13,17.456,78.441,293.7059047744874,61.88228567653781,101160.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,979.4723819589917
2023-01-01,13,25.611,85.093,285.7059047744874,61.88228567653781,100860.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,779.4723819589917
2023-01-01,13,18.531,73.849,292.7059047744874,61.88228567653781,101110.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,1029.4723819589917
2023-01-01,13,30.733,76.789,280.7059047744874,61.88228567653781,100710.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,729.4723819589917
2023-01-01,13,26.847,80.947,284.7059047744874,61.88228567653781,100910.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,809.4723819589917
2023-01-01,13,22.719,75.857,290.7059047744874,61.88228567653781,101060.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,929.4723819589917
2023-01-01,13,23.259,77.413,289.7059047744874,61.88228567653781,101010.64571353076,0.0,-0.058029002541523766,-1.8550649754438073,909.4723819589917
2023-01-01,14,28.647,77.315,282.5,65.5,100983.0,0.0,-0.1979098341958565,-1.3685595771078707,733.0000000000001
2023-01-01,14,19.055,72.842,295.5,65.5,101383.0,0.0,-0.1979098341958565,-1.3685595771078707,1033.0
2023-01-01,14,13.035,77.598,290.5,65.5,101183.0,0.0,-0.1979098341958565,-1.3685595771078707,933.0000000000001
2023-01-01,14,22.544,88.342,289.5,65.5,101083.0,0.0,-0.1979098341958565,-1.3685595771078707,783.0000000000001
2023-01-01,14,13.165,80.263,296.5,65.5,101283.0,0.0,-0.1979098341958565,-1.3685595771078707,983.0000000000001
2023-01-01,14,17.456,78.441,292.5,65.5,101233.0,0.0,-0.1979098341958565,-1.3685595771078707,883.0000000000001
2023-01-01,14,25.611,85.093,284.5,65.5,100933.0,0.0,-0.1979098341958565,-1.3685595771078707,683.0000000000001
2023-01-01,14,18.531,73.849,291.5,65.5,101183.0,0.0,-0.1979098341958565,-1.3685595771078707,933.0000000000001
2023-01-01,14,30.733,76.789,279.5,65.5,100783.0,0.0,-0.1979098341958565,-1.3685595771078707,633.0000000000001
2023-01-01,14,26.847,80.947,283.5,65.5,100983.0,0.0,-0.1979098341958565,-1.3685595771078707,713.0000000000001
2023-01-01,14,22.719,75.857,289.5,65.5,101133.0,0.0,-0.1979098341958565,-1.3685595771078707,833.0000000000001
2023-01-01,14,23.259,77.413,288.5,65.5,101083.0,0.0,-0.1979098341958565,-1.3685595771078707,813.0000000000001
2023-01-01,15,28.647,77.315,281.4644660940673,68.60660171779821,101045.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,650.1572875253812
2023-01-01,15,19.055,72.842,294.4644660940673,68.60660171779821,101445.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,950.1572875253812
2023-01-01,15,13.035,77.598,289.4644660940673,68.60660171779821,101245.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,850.1572875253812
2023-01-01,15,22.544,88.342,288.4644660940673,68.60660171779821,101145.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,700.1572875253812
2023-01-01,15,13.165,80.263,295.4644660940673,68.60660171779821,101345.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,900.1572875253812
2023-01-01,15,17.456,78.441,291.4644660940673,68.60660171779821,101295.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,800.1572875253812
2023-01-01,15,25.611,85.093,283.4644660940673,68.60660171779821,100995.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,600.1572875253812
2023-01-01,15,18.531,73.849,290.4644660940673,68.60660171779821,101245.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,850.1572875253812
2023-01-01,15,30.733,76.789,278.4644660940673,68.60660171779821,100845.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,550.1572875253812
2023-01-01,15,26.847,80.947,282.4644660940673,68.60660171779821,101045.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,630.1572875253812
2023-01-01,15,22.719,75.857,288.4644660940673,68.60660171779821,101195.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,750.1572875253812
2023-01-01,15,23.259,77.413,287.4644660940673,68.60660171779821,101145.13203435596,9.999999999999983e-05,-0.11784854932627686,-0.8745067218051606,730.1572875253812
2023-01-01,16,28.647,77.315,280.6698729810778,70.99038105676658,101092.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,586.5898384862246
2023-01-01,16,19.055,72.842,293.6698729810778,70.99038105676658,101492.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,886.5898384862246
2023-01-01,16,13.035,77.598,288.6698729810778,70.99038105676658,101292.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,786.5898384862246
2023-01-01,16,22.544,88.342,287.6698729810778,70.99038105676658,101192.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,636.5898384862246
2023-01-01,16,13.165,80.263,294.6698729810778,70.99038105676658,101392.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,836.5898384862246
2023-01-01,16,17.456,78.441,290.6698729810778,70.99038105676658,101342.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,736.5898384862246
2023-01-01,16,25.611,85.093,282.6698729810778,70.99038105676658,101042.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,536.5898384862246
2023-01-01,16,18.531,73.849,289.6698729810778,70.99038105676658,101292.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,786.5898384862246
2023-01-01,16,30.733,76.789,277.6698729810778,70.99038105676658,100892.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,486.5898384862246
2023-01-01,16,26.847,80.947,281.6698729810778,70.99038105676658,101092.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,566.5898384862246
2023-01-01,16,22.719,75.857,287.6698729810778,70.99038105676658,101242.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,686.5898384862246
2023-01-01,16,23.259,77.413,286.6698729810778,70.99038105676658,101192.80762113533,9.999999999999983e-05,0.17334121686484005,-0.4272947652112441,666.5898384862246
