date,year,month,day,day_of_year,season,station_id,station_name,city,state,latitude,longitude,PM25,PM10,NO2,SO2,CO,O3,AQI,data_quality_score,district,HCHO,AOD,source,AOD_lag_1,AOD_lag_3,AOD_weekly_average,humidity_corrected_AOD,aod_boundary_layer_ratio,ventilation_index,aerosol_intensity,temperature_mean,temperature_max,temperature_min,humidity,pressure,rainfall,u_wind,v_wind,wind_speed,wind_direction,transport_u,transport_v,boundary_layer_height,temperature_lag_1,rainfall_lag_1,wind_speed_lag_1,fire_count,fire_density,FRP,average_FRP,maximum_FRP,confidence,nearest_fire_distance,fire_count_lag_1,fire_count_lag_3,FRP_lag_1,FRP_lag_3,burning_season,source_region,fire_severity_index,transport_influence_score,AQI_lag_1,AQI_lag_3,PM25_lag_1,HCHO_hotspot_probability
2023-01-01,2023,1,1,1,0,STN_002,"Bandra, Mumbai",Mumbai,Maharashtra,19.055,72.842,68.0,105.0,30.5,9.4,1.14,48.5,127,1.0,Mumbai,0.0001973,0.28,MODIS_MAIAC,0.28,0.28,0.28,0.308,0.00028,2.8000000000000003,1,24.850000000000023,29.850000000000023,19.850000000000023,58.0,1012.33,0.2999999999999995,2.0424952042926257,-1.0804192777918231,2.3106476311594077,117.87751020135698,2.4509942451511506,-1.2965031333501875,1233.0,19.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,1167.320700839628,0,0,0.0,0.0,Off-Season,Other,0,0.0,127.0,127.0,68.0,0.049325
2023-01-01,2023,1,1,1,0,STN_008,"Shivajinagar, Pune",Pune,Maharashtra,18.531,73.849,74.5,111.5,24.0,8.1,1.01,52.4,148,1.0,Pune,0.0001973,0.28,MODIS_MAIAC,0.28,0.28,0.28,0.308,0.00028,2.8000000000000003,1,20.850000000000023,25.850000000000023,15.850000000000025,58.0,1010.33,0.2999999999999995,2.0424952042926257,-1.0804192777918231,2.3106476311594077,117.87751020135698,2.4509942451511506,-1.2965031333501875,1133.0,19.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,1219.793102695769,0,0,0.0,0.0,Off-Season,Other,0,0.0,148.0,148.0,74.5,0.049325
2023-01-02,2023,1,2,2,0,STN_004,"Victoria, Kolkata",Kolkata,West Bengal,22.544,88.342,121.0,197.0,44.5,13.0,1.63,66.4,301,1.0,Kolkata,0.0001956,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,19.850000000000023,24.850000000000023,14.850000000000025,59.0,1009.34,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,984.0,18.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,1609.7112217775266,0,0,0.0,0.0,Off-Season,Other,0,0.0,300.0,300.0,120.0,0.0489
2023-01-02,2023,1,2,2,0,STN_008,"Shivajinagar, Pune",Pune,Maharashtra,18.531,73.849,75.5,112.5,25.0,9.1,1.11,53.4,151,1.0,Pune,0.0002007,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,21.850000000000023,26.850000000000023,16.850000000000023,59.0,1010.34,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,1134.0,20.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,1219.793102695769,0,0,0.0,0.0,Off-Season,Other,0,0.0,148.0,148.0,74.5,0.050175
2023-01-02,2023,1,2,2,0,STN_010,"Civil Lines, Lucknow",Lucknow,Uttar Pradesh,26.847,80.947,199.0,327.0,61.400000000000006,18.2,2.41,88.5,361,1.0,Lucknow,0.0002245,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,13.850000000000025,18.850000000000023,8.850000000000023,59.0,1008.34,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,914.0,12.850000000000025,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,722.9271452276345,0,0,0.0,0.0,Off-Season,Other,0,0.0,360.0,360.0,198.0,0.056125
2023-01-02,2023,1,2,2,0,STN_003,"Hebbal, Bengaluru",Bengaluru,Karnataka,13.035,77.598,43.0,60.5,19.8,7.800000000000001,0.8500000000000001,56.0,72,1.0,Bengaluru,0.0002007,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,20.850000000000023,25.850000000000023,15.850000000000025,59.0,1010.34,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,1134.0,19.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,1868.0258819845176,0,0,0.0,0.0,Off-Season,Other,0,0.0,70.0,70.0,42.0,0.050175
2023-01-02,2023,1,2,2,0,STN_009,"Sector 22, Chandigarh",Chandigarh,Chandigarh,30.733,76.789,147.0,236.0,48.4,13.0,1.8900000000000003,74.2,321,1.0,Chandigarh,0.0002177,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,9.850000000000025,14.850000000000025,4.850000000000023,59.0,1006.34,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,834.0,8.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,240.74845833020865,0,0,0.0,0.0,Off-Season,Other,0,0.0,320.0,320.0,146.0,0.054425
2023-01-02,2023,1,2,2,0,STN_005,"Manali, Chennai",Chennai,Tamil Nadu,13.165,80.263,53.4,80.0,18.5,10.4,0.9800000000000002,45.6,89,1.0,Chennai,0.0002024,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,26.850000000000023,31.850000000000023,21.850000000000023,59.0,1011.34,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,1184.0,25.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,1927.6367305088293,0,0,0.0,0.0,Off-Season,Other,0,0.0,87.0,87.0,52.4,0.05059999999999999
2023-01-02,2023,1,2,2,0,STN_002,"Bandra, Mumbai",Mumbai,Maharashtra,19.055,72.842,69.0,106.0,31.5,10.4,1.24,49.5,130,1.0,Mumbai,0.0002007,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,25.850000000000023,30.850000000000023,20.850000000000023,59.0,1012.34,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,1234.0,24.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,1167.320700839628,0,0,0.0,0.0,Off-Season,Other,0,0.0,127.0,127.0,68.0,0.050175
2023-01-02,2023,1,2,2,0,STN_001,"Anand Vihar, Delhi",Delhi,Delhi,28.647,77.315,186.0,301.0,57.5,19.5,2.54,82.0,351,1.0,Delhi,0.000199,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,12.850000000000025,17.850000000000023,7.850000000000023,59.0,1008.34,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,934.0,11.850000000000025,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,313.316292778213,0,0,0.0,0.0,Off-Season,Other,0,0.0,350.0,350.0,185.0,0.04975
2023-01-02,2023,1,2,2,0,STN_011,"Palasia, Indore",Indore,Madhya Pradesh,22.719,75.857,108.0,164.5,35.4,11.7,1.3700000000000003,56.0,260,1.0,Indore,0.0002024,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,19.850000000000023,24.850000000000023,14.850000000000025,59.0,1009.84,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,1034.0,18.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,776.431168996922,0,0,0.0,0.0,Off-Season,Other,0,0.0,256.0,256.0,107.0,0.05059999999999999
2023-01-02,2023,1,2,2,0,STN_006,"Sanathnagar, Hyderabad",Hyderabad,Telangana,17.456,78.441,82.0,132.0,27.6,9.1,1.11,61.2,173,1.0,Hyderabad,0.0002024,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,22.850000000000023,27.850000000000023,17.850000000000023,59.0,1010.84,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,1084.0,21.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,1413.3259311303157,0,0,0.0,0.0,Off-Season,Other,0,0.0,170.0,170.0,81.0,0.05059999999999999
2023-01-02,2023,1,2,2,0,STN_007,"IGIMS, Patna",Patna,Bihar,25.611,85.093,212.0,353.0,64.0,20.8,2.8,95.0,371,1.0,Patna,0.0002177,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,14.850000000000025,19.850000000000023,9.850000000000025,59.0,1007.84,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,884.0,13.850000000000025,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,1152.143003010836,0,0,0.0,0.0,Off-Season,Other,0,0.0,370.0,370.0,211.0,0.054425
2023-01-02,2023,1,2,2,0,STN_012,"New Rajendra Nagar, Bhopal",Bhopal,Madhya Pradesh,23.259,77.413,114.5,177.5,38.0,13.0,1.5000000000000002,63.80000000000001,281,1.0,Bhopal,0.000216,0.29,MODIS_MAIAC,0.28,0.28,0.285,0.319,0.00029,2.9,1,18.850000000000023,23.850000000000023,13.850000000000025,59.0,1009.34,3.3,2.1424952042926253,-1.180419277791823,2.446155222343722,118.85280345391816,2.5709942451511503,-1.4165031333501876,1014.0,17.850000000000023,0.2999999999999995,2.3106476311594077,0,0.0,0.0,0.0,0.0,0.0,772.6441003369912,0,0,0.0,0.0,Off-Season,Other,0,0.0,278.0,278.0,113.5,0.054
2023-01-03,2023,1,3,3,0,STN_007,"IGIMS, Patna",Patna,Bihar,25.611,85.093,213.0,354.0,65.0,21.8,2.4,96.0,371,1.0,Patna,0.0002211,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,10.850000000000025,15.850000000000025,5.850000000000023,60.0,1007.85,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,885.0,14.850000000000025,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,1152.143003010836,0,0,0.0,0.0,Off-Season,Other,0,0.0,371.0,370.0,212.0,0.055275
2023-01-03,2023,1,3,3,0,STN_006,"Sanathnagar, Hyderabad",Hyderabad,Telangana,17.456,78.441,83.0,133.0,28.6,10.1,0.71,62.2,176,1.0,Hyderabad,0.0002058,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,18.850000000000023,23.850000000000023,13.850000000000025,60.0,1010.85,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,1085.0,22.850000000000023,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,1413.3259311303157,0,0,0.0,0.0,Off-Season,Other,0,0.0,173.0,170.0,82.0,0.051449999999999996
2023-01-03,2023,1,3,3,0,STN_008,"Shivajinagar, Pune",Pune,Maharashtra,18.531,73.849,76.5,113.5,26.0,10.1,0.71,54.4,155,1.0,Pune,0.0002041,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,17.850000000000023,22.850000000000023,12.850000000000025,60.0,1010.35,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,1135.0,21.850000000000023,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,1219.793102695769,0,0,0.0,0.0,Off-Season,Other,0,0.0,151.0,148.0,75.5,0.051025
2023-01-03,2023,1,3,3,0,STN_003,"Hebbal, Bengaluru",Bengaluru,Karnataka,13.035,77.598,44.0,61.5,20.8,8.8,0.45,57.0,73,1.0,Bengaluru,0.0002041,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,16.850000000000023,21.850000000000023,11.850000000000025,60.0,1010.35,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,1135.0,20.850000000000023,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,1868.0258819845176,0,0,0.0,0.0,Off-Season,Other,0,0.0,72.0,70.0,43.0,0.051025
2023-01-03,2023,1,3,3,0,STN_005,"Manali, Chennai",Chennai,Tamil Nadu,13.165,80.263,54.400000000000006,81.0,19.5,11.4,0.5800000000000001,46.6,90,1.0,Chennai,0.0002058,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,22.850000000000023,27.850000000000023,17.850000000000023,60.0,1011.35,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,1185.0,26.850000000000023,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,1927.6367305088293,0,0,0.0,0.0,Off-Season,Other,0,0.0,89.0,87.0,53.4,0.051449999999999996
2023-01-03,2023,1,3,3,0,STN_009,"Sector 22, Chandigarh",Chandigarh,Chandigarh,30.733,76.789,148.0,237.0,49.4,14.0,1.4900000000000002,75.2,322,1.0,Chandigarh,0.0002211,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,5.850000000000023,10.850000000000025,0.8500000000000227,60.0,1006.35,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,835.0,9.850000000000025,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,240.74845833020865,0,0,0.0,0.0,Off-Season,Other,0,0.0,321.0,320.0,147.0,0.055275
2023-01-03,2023,1,3,3,0,STN_001,"Anand Vihar, Delhi",Delhi,Delhi,28.647,77.315,187.0,302.0,58.5,20.5,2.14,83.0,351,1.0,Delhi,0.0002024,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,8.850000000000023,13.850000000000025,3.850000000000023,60.0,1008.35,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,935.0,12.850000000000025,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,313.316292778213,0,0,0.0,0.0,Off-Season,Other,0,0.0,351.0,350.0,186.0,0.05059999999999999
2023-01-03,2023,1,3,3,0,STN_002,"Bandra, Mumbai",Mumbai,Maharashtra,19.055,72.842,70.0,107.0,32.5,11.4,0.8400000000000001,50.5,133,1.0,Mumbai,0.0002041,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,21.850000000000023,26.850000000000023,16.850000000000023,60.0,1012.35,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,1235.0,25.850000000000023,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,1167.320700839628,0,0,0.0,0.0,Off-Season,Other,0,0.0,130.0,127.0,69.0,0.051025
2023-01-03,2023,1,3,3,0,STN_010,"Civil Lines, Lucknow",Lucknow,Uttar Pradesh,26.847,80.947,200.0,328.0,62.400000000000006,19.2,2.01,89.5,361,1.0,Lucknow,0.0002279,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,9.850000000000025,14.850000000000025,4.850000000000023,60.0,1008.35,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,915.0,13.850000000000025,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,722.9271452276345,0,0,0.0,0.0,Off-Season,Other,0,0.0,361.0,360.0,199.0,0.056975000000000005
2023-01-03,2023,1,3,3,0,STN_004,"Victoria, Kolkata",Kolkata,West Bengal,22.544,88.342,122.0,198.0,45.5,14.0,1.2300000000000002,67.4,302,1.0,Kolkata,0.000199,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,15.850000000000025,20.850000000000023,10.850000000000025,60.0,1009.35,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,985.0,19.850000000000023,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,1609.7112217775266,0,0,0.0,0.0,Off-Season,Other,0,0.0,301.0,300.0,121.0,0.04975
2023-01-03,2023,1,3,3,0,STN_011,"Palasia, Indore",Indore,Madhya Pradesh,22.719,75.857,109.0,165.5,36.4,12.7,0.9700000000000002,57.0,263,1.0,Indore,0.0002058,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,15.850000000000025,20.850000000000023,10.850000000000025,60.0,1009.85,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,1035.0,19.850000000000023,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,776.431168996922,0,0,0.0,0.0,Off-Season,Other,0,0.0,260.0,256.0,108.0,0.051449999999999996
2023-01-03,2023,1,3,3,0,STN_012,"New Rajendra Nagar, Bhopal",Bhopal,Madhya Pradesh,23.259,77.413,115.5,178.5,39.0,14.0,1.1,64.80000000000001,285,1.0,Bhopal,0.0002194,0.3,MODIS_MAIAC,0.29,0.28,0.29,0.33,0.0003,3.0,1,14.850000000000025,19.850000000000023,9.850000000000025,60.0,1009.35,6.3,2.242495204292626,-1.280419277791823,2.582297091392925,119.7254905497511,2.690994245151151,-1.5365031333501875,1015.0,18.850000000000023,3.3,2.446155222343722,0,0.0,0.0,0.0,0.0,0.0,772.6441003369912,0,0,0.0,0.0,Off-Season,Other,0,0.0,281.0,278.0,114.5,0.054849999999999996
2023-01-04,2023,1,4,4,0,STN_012,"New Rajendra Nagar, Bhopal",Bhopal,Madhya Pradesh,23.259,77.413,116.5,179.5,40.0,11.0,1.2000000000000002,53.8,288,1.0,Bhopal,0.0002228,0.31,MODIS_MAIAC,0.3,0.28,0.295,0.341,0.00031,3.1,1,15.850000000000025,20.850000000000023,10.850000000000025,61.0,1009.36,9.3,2.342495204292625,-1.3804192777918232,2.7189779632489204,120.51060627763344,2.8109942451511505,-1.6565031333501878,1016.0,14.850000000000025,6.3,2.582297091392925,0,0.0,0.0,0.0,0.0,0.0,772.6441003369912,0,0,0.0,0.0,Off-Season,Other,0,0.0,285.0,278.0,115.5,0.0557
2023-01-04,2023,1,4,4,0,STN_007,"IGIMS, Patna",Patna,Bihar,25.611,85.093,214.0,355.0,66.0,18.8,2.5,85.0,372,1.0,Patna,0.0002244999999999,0.31,MODIS_MAIAC,0.3,0.28,0.295,0.341,0.00031,3.1,1,11.850000000000025,16.850000000000023,6.850000000000023,61.0,1007.86,9.3,2.342495204292625,-1.3804192777918232,2.7189779632489204,120.51060627763344,2.8109942451511505,-1.6565031333501878,886.0,10.850000000000025,6.3,2.582297091392925,0,0.0,0.0,0.0,0.0,0.0,1152.143003010836,0,0,0.0,0.0,Off-Season,Other,0,0.0,371.0,370.0,213.0,0.056124999999974994
